text,next_word
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 834, 1457, 559]",[1322]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 834, 1457, 559, 1322]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 834, 1457, 559, 1322, 193]",[2746]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 834, 1457, 559, 1322, 193, 2746]",[2892]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 834, 1457, 559, 1322, 193, 2746, 2892]",[2383]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 834, 1457, 559, 1322, 193, 2746, 2892, 2383]",[2256]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 443, 2164]",[1780]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 443, 2164, 1780]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 443, 2164, 1780, 825]",[703]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 443, 2164, 1780, 825, 703]",[2131]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2891, 2876]",[1695]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2891, 2876, 1695]",[59]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2891, 2876, 1695, 59]",[1942]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2891, 2876, 1695, 59, 1942]",[2921]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2891, 2876, 1695, 59, 1942, 2921]",[2004]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2891, 2876, 1695, 59, 1942, 2921, 2004]",[1596]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2891, 2876, 1695, 59, 1942, 2921, 2004, 1596]",[777]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2891, 2876, 1695, 59, 1942, 2921, 2004, 1596, 777]",[572]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 2567, 272]",[1101]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 2567, 272, 1101]",[2823]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 2567, 272, 1101, 2823]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 2567, 272, 1101, 2823, 3005]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 2567, 272, 1101, 2823, 3005, 399]",[286]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825]",[2448]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 2448]",[2317]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 2448, 2317]",[2491]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 2448, 2317, 2491]",[1956]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 2448, 2317, 2491, 1956]",[808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 2448, 2317, 2491, 1956, 808]",[2151]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 2448, 2317, 2491, 1956, 808, 2151]",[1945]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 2448, 2317, 2491, 1956, 808, 2151, 1945]",[559]
"[0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 2448, 2317, 2491, 1956, 808, 2151, 1945, 559]",[2893]
"[0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 2448, 2317, 2491, 1956, 808, 2151, 1945, 559, 2893]",[1916]
"[0, 0, 0, 0, 0, 0, 128, 1687, 825, 2448, 2317, 2491, 1956, 808, 2151, 1945, 559, 2893, 1916]",[222]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 163, 399]",[171]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 163, 399, 171]",[190]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 163, 399, 171, 190]",[2486]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 163, 399, 171, 190, 2486]",[754]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 163, 399, 171, 190, 2486, 754]",[748]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 163, 399, 171, 190, 2486, 754, 748]",[451]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 163, 399, 171, 190, 2486, 754, 748, 451]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 163, 399, 171, 190, 2486, 754, 748, 451, 825]",[1678]
"[0, 0, 0, 0, 0, 0, 0, 1580, 1916, 163, 399, 171, 190, 2486, 754, 748, 451, 825, 1678]",[2034]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 2809, 193]",[2232]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 2809, 193, 2232]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 2809, 193, 2232, 177]",[983]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 2809, 193, 2232, 177, 983]",[2026]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 2809, 193, 2232, 177, 983, 2026]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 2809, 193, 2232, 177, 983, 2026, 399]",[1945]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 2068, 2860]",[588]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 2068, 2860, 588]",[1240]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 2068, 2860, 588, 1240]",[2383]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 2068, 2860, 588, 1240, 2383]",[2845]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 2068, 2860, 588, 1240, 2383, 2845]",[666]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 2068, 2860, 588, 1240, 2383, 2845, 666]",[767]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 399, 1942]",[746]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 399, 1942, 746]",[457]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 399, 1942, 746, 457]",[71]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 399, 1942, 746, 457, 71]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 399, 1942, 746, 457, 71, 399]",[945]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 399, 1942, 746, 457, 71, 399, 945]",[899]
"[0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 399, 1942, 746, 457, 71, 399, 945, 899]",[1519]
"[0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 399, 1942, 746, 457, 71, 399, 945, 899, 1519]",[1226]
"[0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 399, 1942, 746, 457, 71, 399, 945, 899, 1519, 1226]",[2501]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1262, 825]",[1141]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1262, 825, 1141]",[1408]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1262, 825, 1141, 1408]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1262, 825, 1141, 1408, 718]",[1320]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1262, 825, 1141, 1408, 718, 1320]",[69]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1262, 825, 1141, 1408, 718, 1320, 69]",[2350]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1262, 825, 1141, 1408, 718, 1320, 69, 2350]",[2697]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1262, 825, 1141, 1408, 718, 1320, 69, 2350, 2697]",[2917]
"[0, 0, 0, 0, 0, 0, 0, 0, 128, 1262, 825, 1141, 1408, 718, 1320, 69, 2350, 2697, 2917]",[2350]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 963, 178, 1966, 1841, 777, 2366]",[2849]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 963, 178, 1966, 1841, 777, 2366, 2849]",[2335]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 963, 178, 1966, 1841, 777, 2366, 2849, 2335]",[1818]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 556]",[2908]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 556, 2908]",[605]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 556, 2908, 605]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 556, 2908, 605, 825]",[1942]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 556, 2908, 605, 825, 1942]",[2814]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 556, 2908, 605, 825, 1942, 2814]",[2383]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 556, 2908, 605, 825, 1942, 2814, 2383]",[2256]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1634, 1916, 543]",[291]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1634, 1916, 543, 291]",[137]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1634, 1916, 543, 291, 137]",[1942]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1634, 1916, 543, 291, 137, 1942]",[1915]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1634, 1916, 543, 291, 137, 1942, 1915]",[439]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1634, 1916, 543, 291, 137, 1942, 1915, 439]",[1596]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1634, 1916, 543, 291, 137, 1942, 1915, 439, 1596]",[1662]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1634, 1916, 543, 291, 137, 1942, 1915, 439, 1596, 1662]",[2789]
"[0, 0, 0, 0, 0, 0, 0, 0, 1634, 1916, 543, 291, 137, 1942, 1915, 439, 1596, 1662, 2789]",[940]
"[0, 0, 0, 0, 0, 0, 0, 1634, 1916, 543, 291, 137, 1942, 1915, 439, 1596, 1662, 2789, 940]",[399]
"[0, 0, 0, 0, 0, 0, 1634, 1916, 543, 291, 137, 1942, 1915, 439, 1596, 1662, 2789, 940, 399]",[1172]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825]",[1236]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1236]",[2087]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1236, 2087]",[559]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1236, 2087, 559]",[1936]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1236, 2087, 559, 1936]",[1680]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1236, 2087, 559, 1936, 1680]",[1916]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1236, 2087, 559, 1936, 1680, 1916]",[2884]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1236, 2087, 559, 1936, 1680, 1916, 2884]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1236, 2087, 559, 1936, 1680, 1916, 2884, 193]",[1544]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1375, 808, 1260]",[2526]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1375, 808, 1260, 2526]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1375, 808, 1260, 2526, 940]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1375, 808, 1260, 2526, 940, 399]",[1323]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1375, 808, 1260, 2526, 940, 399, 1323]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1375, 808, 1260, 2526, 940, 399, 1323, 193]",[2254]
"[0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1375, 808, 1260, 2526, 940, 399, 1323, 193, 2254]",[182]
"[0, 0, 0, 0, 0, 0, 581, 178, 2567, 1375, 808, 1260, 2526, 940, 399, 1323, 193, 2254, 182]",[663]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2454, 825, 405]",[2434]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2454, 825, 405, 2434]",[104]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2454, 825, 405, 2434, 104]",[1596]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2454, 825, 405, 2434, 104, 1596]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2454, 825, 405, 2434, 104, 1596, 825]",[87]
"[0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2454, 825, 405, 2434, 104, 1596, 825, 87]",[2809]
"[0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2454, 825, 405, 2434, 104, 1596, 825, 87, 2809]",[193]
"[0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2454, 825, 405, 2434, 104, 1596, 825, 87, 2809, 193]",[2232]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1905]",[291]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1905, 291]",[1313]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1905, 291, 1313]",[2866]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1905, 291, 1313, 2866]",[1626]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1905, 291, 1313, 2866, 1626]",[1580]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1905, 291, 1313, 2866, 1626, 1580]",[1916]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1905, 291, 1313, 2866, 1626, 1580, 1916]",[2196]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1905, 291, 1313, 2866, 1626, 1580, 1916, 2196]",[2897]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1905, 291, 1313, 2866, 1626, 1580, 1916, 2196, 2897]",[1182]
"[0, 0, 0, 0, 0, 0, 0, 0, 2526, 1905, 291, 1313, 2866, 1626, 1580, 1916, 2196, 2897, 1182]",[825]
"[0, 0, 0, 0, 0, 0, 0, 2526, 1905, 291, 1313, 2866, 1626, 1580, 1916, 2196, 2897, 1182, 825]",[723]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383]",[872]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 872]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 872, 3005]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 872, 3005, 825]",[1618]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 872, 3005, 825, 1618]",[2801]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 872, 3005, 825, 1618, 2801]",[2881]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 872, 3005, 825, 1618, 2801, 2881]",[754]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 872, 3005, 825, 1618, 2801, 2881, 754]",[451]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 872, 3005, 825, 1618, 2801, 2881, 754, 451]",[2616]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2383, 872, 3005, 825, 1618, 2801, 2881, 754, 451, 2616]",[1942]
"[0, 0, 0, 0, 0, 0, 0, 0, 2383, 872, 3005, 825, 1618, 2801, 2881, 754, 451, 2616, 1942]",[960]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 401, 1966]",[59]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 401, 1966, 59]",[823]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 401, 1966, 59, 823]",[1512]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 401, 1966, 59, 823, 1512]",[2142]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 401, 1966, 59, 823, 1512, 2142]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 401, 1966, 59, 823, 1512, 2142, 177]",[2677]
"[0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 401, 1966, 59, 823, 1512, 2142, 177, 2677]",[2893]
"[0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 401, 1966, 59, 823, 1512, 2142, 177, 2677, 2893]",[1916]
"[0, 0, 0, 0, 0, 0, 128, 1687, 825, 401, 1966, 59, 823, 1512, 2142, 177, 2677, 2893, 1916]",[2851]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916]",[2361]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 2361]",[893]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 2361, 893]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 2361, 893, 178]",[1210]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 2361, 893, 178, 1210]",[2792]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 2361, 893, 178, 1210, 2792]",[2526]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 2361, 893, 178, 1210, 2792, 2526]",[1977]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 2361, 893, 178, 1210, 2792, 2526, 1977]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 2361, 893, 178, 1210, 2792, 2526, 1977, 3005]",[199]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916]",[2059]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2059]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2059, 399]",[1942]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2059, 399, 1942]",[2088]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2059, 399, 1942, 2088]",[1159]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2059, 399, 1942, 2088, 1159]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2059, 399, 1942, 2088, 1159, 940]",[278]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2059, 399, 1942, 2088, 1159, 940, 278]",[1596]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2059, 399, 1942, 2088, 1159, 940, 278, 1596]",[772]
"[0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2059, 399, 1942, 2088, 1159, 940, 278, 1596, 772]",[2616]
"[0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2059, 399, 1942, 2088, 1159, 940, 278, 1596, 772, 2616]",[988]
"[0, 0, 0, 0, 0, 0, 1580, 1916, 2059, 399, 1942, 2088, 1159, 940, 278, 1596, 772, 2616, 988]",[1289]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 43, 825]",[2512]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 43, 825, 2512]",[842]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 43, 825, 2512, 842]",[1973]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 43, 825, 2512, 842, 1973]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1420, 808, 43, 825, 2512, 842, 1973, 940]",[305]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567]",[1853]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1853]",[2880]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1853, 2880]",[2526]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1853, 2880, 2526]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1853, 2880, 2526, 940]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1853, 2880, 2526, 940, 399]",[1323]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1853, 2880, 2526, 940, 399, 1323]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1853, 2880, 2526, 940, 399, 1323, 3005]",[2616]
"[0, 0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1853, 2880, 2526, 940, 399, 1323, 3005, 2616]",[876]
"[0, 0, 0, 0, 0, 0, 0, 581, 178, 2567, 1853, 2880, 2526, 940, 399, 1323, 3005, 2616, 876]",[1413]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 137, 1942]",[2291]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 137, 1942, 2291]",[1717]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 137, 1942, 2291, 1717]",[1433]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 137, 1942, 2291, 1717, 1433]",[2149]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 137, 1942, 2291, 1717, 1433, 2149]",[291]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 137, 1942, 2291, 1717, 1433, 2149, 291]",[1855]
"[0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 137, 1942, 2291, 1717, 1433, 2149, 291, 1855]",[2697]
"[0, 0, 0, 0, 0, 0, 0, 1580, 1916, 1393, 137, 1942, 2291, 1717, 1433, 2149, 291, 1855, 2697]",[261]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825]",[1322]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1322]",[2722]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1322, 2722]",[1408]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1322, 2722, 1408]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1322, 2722, 1408, 718]",[1479]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1322, 2722, 1408, 718, 1479]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1322, 2722, 1408, 718, 1479, 399]",[1235]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1322, 2722, 1408, 718, 1479, 399, 1235]",[581]
"[0, 0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1322, 2722, 1408, 718, 1479, 399, 1235, 581]",[178]
"[0, 0, 0, 0, 0, 0, 0, 128, 1687, 825, 1322, 2722, 1408, 718, 1479, 399, 1235, 581, 178]",[2567]
"[0, 0, 0, 0, 0, 0, 128, 1687, 825, 1322, 2722, 1408, 718, 1479, 399, 1235, 581, 178, 2567]",[2243]
